Time [s]	Altitude [km]	Latitude [deg]	Longitude [deg]	Mass [kg]	Group	Material
3381.743643097643	2.3936565656565656	-9.369	-70.368	1.443	1.443000kg_unknown	unknown
3357.2481717171718	2.992070707070707	-9.369	-70.368	1.443	1.443000kg_unknown	unknown
3333.598505827506	3.5904848484848486	-9.369	-70.367	1.443	1.443000kg_unknown	unknown
3310.7747411148525	4.1888989898989895	-9.369	-70.366	1.443	1.443000kg_unknown	unknown
3288.795531024531	4.787313131313131	-9.369	-70.365	1.443	1.443000kg_unknown	unknown
3267.6079905956117	5.385727272727273	-9.369	-70.364	1.443	1.443000kg_unknown	unknown
3247.1996195286197	5.984141414141414	-9.369	-70.363	1.443	1.443000kg_unknown	unknown
3227.55953046595	6.5825555555555555	-9.369	-70.362	1.443	1.443000kg_unknown	unknown
3208.678196969697	7.180969696969697	-9.369	-70.36	1.443	1.443000kg_unknown	unknown
3190.4950047534167	7.779383838383838	-9.369	-70.359	1.443	1.443000kg_unknown	unknown
3173.0053434343436	8.377797979797979	-9.369	-70.357	1.443	1.443000kg_unknown	unknown
3156.1706723996726	8.976212121212122	-9.369	-70.355	1.443	1.443000kg_unknown	unknown
3139.9650457203616	9.574626262626262	-9.369	-70.354	1.443	1.443000kg_unknown	unknown
3124.359707588708	10.173040404040403	-9.369	-70.352	1.443	1.443000kg_unknown	unknown
3109.320889135255	10.771454545454546	-9.369	-70.35	1.443	1.443000kg_unknown	unknown
3094.869364598365	11.369868686868687	-9.369	-70.348	1.443	1.443000kg_unknown	unknown
3081.0372993572087	11.968282828282828	-9.369	-70.347	1.443	1.443000kg_unknown	unknown
3067.821065876153	12.56669696969697	-9.369	-70.345	1.443	1.443000kg_unknown	unknown
3055.1768956916103	13.165111111111111	-9.369	-70.343	1.443	1.443000kg_unknown	unknown
3043.074426421074	13.763525252525252	-9.369	-70.342	1.443	1.443000kg_unknown	unknown
3031.470256718125	14.361939393939394	-9.368	-70.34069925671812	1.443	1.443000kg_unknown	unknown
3020.37182972583	14.960353535353535	-9.368	-70.339	1.443	1.443000kg_unknown	unknown
3009.739988126883	15.558767676767676	-9.368	-70.338	1.443	1.443000kg_unknown	unknown
2999.551303030303	16.15718181818182	-9.368	-70.337	1.443	1.443000kg_unknown	unknown
2989.79328635562	16.755595959595958	-9.368	-70.336	1.443	1.443000kg_unknown	unknown
2980.447767676768	17.3540101010101	-9.368	-70.335	1.443	1.443000kg_unknown	unknown
2971.500055258467	17.952424242424243	-9.368	-70.335	1.443	1.443000kg_unknown	unknown
2962.9422903684736	18.550838383838382	-9.368	-70.334	1.443	1.443000kg_unknown	unknown
2954.767632996633	19.149252525252525	-9.368	-70.334	1.443	1.443000kg_unknown	unknown
2946.954760683761	19.747666666666667	-9.368	-70.333	1.443	1.443000kg_unknown	unknown
2939.501721852673	20.346080808080806	-9.368	-70.333	1.443	1.443000kg_unknown	unknown
2932.4047796570358	20.94449494949495	-9.368	-70.333	1.443	1.443000kg_unknown	unknown
2925.65111988012	21.54290909090909	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2919.2259663299665	22.14132323232323	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2913.1136262626264	22.739737373737373	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2907.312414141414	23.338151515151516	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2901.8019400309404	23.936565656565655	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2896.576255949324	24.534979797979798	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2891.615848484849	25.13339393939394	-9.368	-70.33184484848485	1.443	1.443000kg_unknown	unknown
2886.9251367877246	25.73180808080808	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2882.4816314948043	26.330222222222222	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2878.276875077304	26.928636363636365	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2874.299706419029	27.527050505050504	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2870.5364594727766	28.125464646464646	-9.368	-70.332	1.443	1.443000kg_unknown	unknown
2866.975193093728	28.72387878787879	-9.368	-70.333	1.443	1.443000kg_unknown	unknown
2863.600000386378	29.322292929292928	-9.368	-70.333	1.443	1.443000kg_unknown	unknown
2860.402734006734	29.92070707070707	-9.368	-70.334	1.443	1.443000kg_unknown	unknown
2857.364459345935	30.51912121212121	-9.369	-70.335	1.443	1.443000kg_unknown	unknown
2854.466587955022	31.117535353535352	-9.369	-70.336	1.443	1.443000kg_unknown	unknown
2851.694650923651	31.715949494949495	-9.369	-70.337	1.443	1.443000kg_unknown	unknown
2849.04015442636	32.31436363636364	-9.369	-70.338	1.443	1.443000kg_unknown	unknown
2846.487410971641	32.91277777777778	-9.369	-70.34	1.443	1.443000kg_unknown	unknown
2844.0151146155436	33.511191919191916	-9.369	-70.34175588538446	1.443	1.443000kg_unknown	unknown
2841.6111336196614	34.10960606060606	-9.369	-70.34315986638035	1.443	1.443000kg_unknown	unknown
2839.267045728604	34.7080202020202	-9.369	-70.3455039542714	1.443	1.443000kg_unknown	unknown
2836.964738147761	35.30643434343434	-9.37	-70.34780626185224	1.443	1.443000kg_unknown	unknown
2834.69232647227	35.904848484848486	-9.37	-70.35007867352772	1.443	1.443000kg_unknown	unknown
2832.435426217058	36.503262626262625	-9.37	-70.35233557378294	1.443	1.443000kg_unknown	unknown
2830.1857489936965	37.101676767676764	-9.37	-70.3551705020126	1.443	1.443000kg_unknown	unknown
2827.925958677686	37.70009090909091	-9.370845041322314	-70.35784504132232	1.443	1.443000kg_unknown	unknown
2825.6416368706373	38.29850505050505	-9.371	-70.36125872625873	1.443	1.443000kg_unknown	unknown
2823.3185622365386	38.89691919191919	-9.371	-70.36490487552693	1.443	1.443000kg_unknown	unknown
2820.9383360107095	39.495333333333335	-9.371	-70.3688326639893	1.443	1.443000kg_unknown	unknown
2818.4776587752526	40.093747474747474	-9.372	-70.374	1.443	1.443000kg_unknown	unknown
2815.933354824844	40.69216161616161	-9.372	-70.37873329035031	1.443	1.443000kg_unknown	unknown
2813.3869116698907	41.29057575757576	-9.372913088330108	-70.38382617666022	1.443	1.443000kg_unknown	unknown
2810.855127546653	41.8889898989899	-9.373	-70.3898897449067	1.443	1.443000kg_unknown	unknown
2808.3278310531477	42.48740404040404	-9.373972168946853	-70.39691650684057	1.443	1.443000kg_unknown	unknown
2805.804965622613	43.08581818181818	-9.374	-70.40448510313217	1.443	1.443000kg_unknown	unknown
2803.2779226867838	43.68423232323232	-9.375	-70.41208830925287	1.443	1.443000kg_unknown	unknown
2800.7506505735323	44.28264646464646	-9.376	-70.42119739770587	1.443	1.443000kg_unknown	unknown
2798.2146357188913	44.88106060606061	-9.377	-70.43142682140554	1.443	1.443000kg_unknown	unknown
2795.6681925639373	45.47947474747475	-9.377631807436064	-70.44315903718031	1.443	1.443000kg_unknown	unknown
2793.1167141500478	46.077888888888886	-9.378183285849952	-70.45591642924975	1.443	1.443000kg_unknown	unknown
2790.555115255115	46.67630303030303	-9.379744884744886	-70.46946930846931	1.443	1.443000kg_unknown	unknown
2787.9836172887676	47.27471717171717	-9.381	-70.48521467897862	1.443	1.443000kg_unknown	unknown
2785.411502960641	47.87313131313131	-9.382	-70.50221947927551	1.443	1.443000kg_unknown	unknown
2782.84272337105	48.471545454545456	-9.384	-70.5216582130316	1.443	1.443000kg_unknown	unknown
2780.283222051019	49.069959595959595	-9.386	-70.54315100154083	1.443	1.443000kg_unknown	unknown
2777.7498998423052	49.668373737373734	-9.387550100157695	-70.56695090141925	1.4446503004730853	1.443000kg_unknown	unknown
2775.24715752567	50.26678787878788	-9.39	-70.59358126721763	1.4691096919609319	1.443000kg_unknown	unknown
2772.791048698366	50.86520202020202	-9.391508951301635	-70.62210741561961	1.5353222468588321	1.443000kg_unknown	unknown
2770.3738306762407	51.46361616161616	-9.39485233864752	-70.65396637053264	1.650865482130542	1.443000kg_unknown	unknown
2767.99157982992	52.062030303030305	-9.39730842017008	-70.6886263025512	1.8332999161576238	1.443000kg_unknown	unknown
2765.62895888014	52.660444444444444	-9.40034208223972	-70.72573665791776	2.0912090988626417	1.443000kg_unknown	unknown
2763.264706829249	53.25885858585858	-9.403070586341503	-70.76663527707353	2.433070425369228	1.443000kg_unknown	unknown
2760.8732018985033	53.85727272727273	-9.406853596202994	-70.81110916392844	2.64	1.443000kg_unknown	unknown
2758.4482168625027	54.45568686868687	-9.410703566274995	-70.85988744588745	2.64	1.443000kg_unknown	unknown
2755.9842281738547	55.05410101010101	-9.414631543652291	-70.91226275200134	2.64	1.443000kg_unknown	unknown
2753.4827094474153	55.65251515151515	-9.41963458110517	-70.96979768270945	2.64	1.443000kg_unknown	unknown
2750.9413278079946	56.25092929292929	-9.42471734438401	-71.03232547699214	2.64	1.443000kg_unknown	unknown
2748.3634483361757	56.84934343434343	-9.42987310332765	-71.10122344658708	2.64	1.443000kg_unknown	unknown
2745.7460018689094	57.44775757575758	-9.435661994393271	-71.17561994393272	2.64	1.443000kg_unknown	unknown
2743.102804834055	58.04617171717172	-9.441591585497836	-71.25731024531025	2.64	1.443000kg_unknown	unknown
2740.4319019794357	58.644585858585856	-9.448604294061694	-71.34551533269918	2.64	1.443000kg_unknown	unknown
2737.75	59.243	-9.456	-71.442	2.64	1.443000kg_unknown	unknown
3383.833	0.0	-9.442	-71.291	37.328	37.328000kg_unknown	unknown
3354.322696969697	0.7127575757575758	-9.442	-71.291	37.328	37.328000kg_unknown	unknown
3326.8131864801867	1.4255151515151516	-9.441	-71.291	37.328	37.328000kg_unknown	unknown
3300.4154915824915	2.1382727272727275	-9.441	-71.291	37.328	37.328000kg_unknown	unknown
3275.081917748918	2.8510303030303032	-9.441	-71.29	37.328	37.328000kg_unknown	unknown
3250.8067373737376	3.563787878787879	-9.441	-71.289	37.328	37.328000kg_unknown	unknown
3227.5034545454546	4.276545454545455	-9.441	-71.288	37.328	37.328000kg_unknown	unknown
3205.1985303030306	4.989303030303031	-9.441	-71.287	37.328	37.328000kg_unknown	unknown
3183.8312683982685	5.7020606060606065	-9.441	-71.286	37.328	37.328000kg_unknown	unknown
3163.421383838384	6.414818181818182	-9.441	-71.285	37.328	37.328000kg_unknown	unknown
3143.8967958532694	7.127575757575758	-9.441	-71.283	37.328	37.328000kg_unknown	unknown
3125.2347094017096	7.840333333333334	-9.441	-71.282	37.328	37.328000kg_unknown	unknown
3107.391758314856	8.55309090909091	-9.441	-71.28	37.328	37.328000kg_unknown	unknown
3090.3481515151516	9.265848484848485	-9.441	-71.278	37.328	37.328000kg_unknown	unknown
3074.0464986225898	9.978606060606062	-9.441	-71.27621349862258	37.328	37.328000kg_unknown	unknown
3058.4635609284333	10.691363636363636	-9.441	-71.275	37.328	37.328000kg_unknown	unknown
3043.6060364873224	11.404121212121213	-9.441	-71.273	37.328	37.328000kg_unknown	unknown
3029.527638694639	12.11687878787879	-9.441	-71.271	37.328	37.328000kg_unknown	unknown
3016.1730673400675	12.829636363636364	-9.441	-71.26934006734007	37.328	37.328000kg_unknown	unknown
3003.5158631138975	13.542393939393941	-9.441	-71.268	37.328	37.328000kg_unknown	unknown
2991.519040735221	14.255151515151516	-9.441	-71.26668604073522	37.328	37.328000kg_unknown	unknown
2980.1312954545456	14.967909090909092	-9.441	-71.265	37.328	37.328000kg_unknown	unknown
2969.337901960784	15.680666666666667	-9.441	-71.264	37.328	37.328000kg_unknown	unknown
2959.090996632997	16.393424242424242	-9.441	-71.263	37.328	37.328000kg_unknown	unknown
2949.370081339713	17.10618181818182	-9.441	-71.262	37.328	37.328000kg_unknown	unknown
2940.162881089375	17.818939393939395	-9.441	-71.262	37.328	37.328000kg_unknown	unknown
2931.4437503607505	18.53169696969697	-9.441	-71.261	37.328	37.328000kg_unknown	unknown
2923.1874433094995	19.24445454545455	-9.441	-71.2603544433095	37.328	37.328000kg_unknown	unknown
2915.3945731785943	19.957212121212123	-9.441	-71.26	37.328	37.328000kg_unknown	unknown
2908.043303030303	20.669969696969698	-9.441	-71.26	37.328	37.328000kg_unknown	unknown
2901.128025728988	21.382727272727273	-9.441	-71.26	37.328	37.328000kg_unknown	unknown
2894.6340190399574	22.09548484848485	-9.441	-71.259	37.328	37.328000kg_unknown	unknown
2888.533475832707	22.808242424242426	-9.441	-71.259	37.328	37.328000kg_unknown	unknown
2882.8097441860464	23.521	-9.441	-71.259	37.328	37.328000kg_unknown	unknown
2877.4506987263944	24.23375757575758	-9.441	-71.259	37.328	37.328000kg_unknown	unknown
2872.4376273546272	24.946515151515154	-9.441	-71.25939537264537	37.328	37.328000kg_unknown	unknown
2867.748995397008	25.65927272727273	-9.441	-71.26	37.328	37.328000kg_unknown	unknown
2863.362581529582	26.372030303030304	-9.441	-71.26	37.328	37.328000kg_unknown	unknown
2859.2531794481124	27.084787878787882	-9.441	-71.261	37.328	37.328000kg_unknown	unknown
2855.400824845312	27.797545454545457	-9.441	-71.262	37.328	37.328000kg_unknown	unknown
2851.7775929887107	28.51030303030303	-9.441	-71.263	37.328	37.328000kg_unknown	unknown
2848.360754177287	29.22306060606061	-9.441	-71.264	37.328	37.328000kg_unknown	unknown
2845.115061688312	29.935818181818185	-9.441	-71.265	37.328	37.328000kg_unknown	unknown
2842.022847189847	30.64857575757576	-9.441	-71.26681015281015	37.328	37.328000kg_unknown	unknown
2839.0611420765026	31.361333333333334	-9.441	-71.2687718579235	37.328	37.328000kg_unknown	unknown
2836.2002296083365	32.07409090909091	-9.442	-71.27063277039166	37.328	37.328000kg_unknown	unknown
2833.420457587458	32.786848484848484	-9.442	-71.27341254241254	37.328	37.328000kg_unknown	unknown
2830.698637507147	33.49960606060606	-9.442	-71.27526872498571	37.328	37.328000kg_unknown	unknown
2828.015843472317	34.21236363636364	-9.442	-71.27881715652768	37.328	37.328000kg_unknown	unknown
2825.3456546362504	34.92512121212121	-9.44248734536375	-71.28148734536376	37.328	37.328000kg_unknown	unknown
2822.667419668382	35.63787878787879	-9.443	-71.28516558033162	37.328	37.328000kg_unknown	unknown
2819.9531671891327	36.35063636363637	-9.443	-71.28887983281086	37.328	37.328000kg_unknown	unknown
2817.178510822511	37.06339393939394	-9.443	-71.293	37.328	37.328000kg_unknown	unknown
2814.317937438905	37.77615151515152	-9.444	-71.29786412512219	37.328	37.328000kg_unknown	unknown
2811.4697269134026	38.4889090909091	-9.444	-71.30356054617319	37.328	37.328000kg_unknown	unknown
2808.681788931789	39.20166666666667	-9.445	-71.30920463320463	37.328	37.328000kg_unknown	unknown
2805.949907823482	39.914424242424246	-9.445	-71.31640027652955	37.328	37.328000kg_unknown	unknown
2803.266172965611	40.627181818181825	-9.446	-71.32345148110316	37.328	37.328000kg_unknown	unknown
2800.6252228163994	41.339939393939396	-9.4461247771836	-71.3314991087344	37.328	37.328000kg_unknown	unknown
2798.016556473829	42.052696969696974	-9.447	-71.34093377410468	37.328	37.328000kg_unknown	unknown
2795.4426095487247	42.765454545454546	-9.448	-71.35022956180511	37.328	37.328000kg_unknown	unknown
2792.8920995670996	43.478212121212124	-9.449	-71.3614316017316	37.328	37.328000kg_unknown	unknown
2790.3663038839095	44.1909696969697	-9.45	-71.37291848058045	37.328	37.328000kg_unknown	unknown
2787.8597288676237	44.903727272727274	-9.450890271132376	-71.38545135566187	37.328	37.328000kg_unknown	unknown
2785.363689340962	45.61648484848485	-9.452	-71.39993155329519	37.328	37.328000kg_unknown	unknown
2782.8811026936028	46.32924242424243	-9.453	-71.41508228114478	37.328	37.328000kg_unknown	unknown
2780.402777777778	47.042	-9.454347222222223	-71.43143055555556	37.328	37.328000kg_unknown	unknown
2777.927925084175	47.75475757575758	-9.455822074915824	-71.44957659932659	37.328	37.328000kg_unknown	unknown
2775.4520377995987	48.46751515151516	-9.457297962200402	-71.4683836976032	37.328	37.328000kg_unknown	unknown
2772.9720462464365	49.18027272727273	-9.458777953753563	-71.49000158378207	37.328	37.328000kg_unknown	unknown
2770.485086052159	49.89303030303031	-9.460264913947842	-71.51264913947841	37.328	37.328000kg_unknown	unknown
2767.989340776183	50.60578787878788	-9.462760659223816	-71.53760659223818	37.328	37.328000kg_unknown	unknown
2765.483054930935	51.31854545454546	-9.464266945069065	-71.56393639575973	37.328	37.328000kg_unknown	unknown
2762.9588860131566	52.031303030303036	-9.466791113986844	-71.59349336784213	37.328	37.328000kg_unknown	unknown
2760.417640692641	52.74406060606061	-9.469332359307359	-71.62532067099566	37.328	37.328000kg_unknown	unknown
2757.855349524122	53.456818181818186	-9.471894650475878	-71.65952510666229	37.328	37.328000kg_unknown	unknown
2755.2715426997247	54.169575757575764	-9.474478457300275	-71.69717685950413	37.328	37.328000kg_unknown	unknown
2752.660539215686	54.882333333333335	-9.478089460784313	-71.73843137254902	37.328	37.328000kg_unknown	unknown
2750.0247549847923	55.595090909090914	-9.481450490030415	-71.78305441027373	37.328	37.328000kg_unknown	unknown
2747.3558327637274	56.30784848484849	-9.485394167236272	-71.83148917748917	37.328	37.328000kg_unknown	unknown
2744.656083738145	57.02060606060606	-9.489187832523712	-71.88497224149896	37.34738098542679	37.328000kg_unknown	unknown
2741.922341172341	57.73336363636364	-9.493655317655318	-71.94320849420849	37.50421270621271	37.328000kg_unknown	unknown
2739.1518702651515	58.44612121212122	-9.498196259469697	-72.00635511363637	37.849102627840914	37.328000kg_unknown	unknown
2736.3401243510807	59.15887878787879	-9.50381975129784	-72.07624689122298	38.423288663527714	37.328000kg_unknown	unknown
2733.4842657342656	59.87163636363637	-9.509531468531469	-72.15244055944056	39.27719580419581	37.328000kg_unknown	unknown
2730.5755393440577	60.58439393939394	-9.515348921311885	-72.23523381967827	40.47296233944382	37.328000kg_unknown	unknown
2727.6101201892343	61.29715151515152	-9.522279759621531	-72.32647615394451	42.07584452116098	37.328000kg_unknown	unknown
2724.572904368359	62.0099090909091	-9.529354191263282	-72.4260212514758	44.162488783943346	37.328000kg_unknown	unknown
